dataset,method,metric,value,z_score,severity,likely_cause,action
GSE155109_bcECHmCancer,FA,noise_resilience_intrin,0.0267450025492371,2.0420196285809484,low,extreme-z,skip
GSE262288_breastMetasisHmCancer,scCCVGBen_GIN,ASW,0.8392765522003174,2.042109155538794,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_Cheb,CAL,4138.958232622429,2.042161140761431,low,extreme-z,skip
GSE190604_new,scCCVGBen_TAG,overall_quality_tsne,0.8618294374952921,2.042466597507898,low,extreme-z,skip
GSE139324_new,scCCVGBen_SSG,anisotropy_score_intrin,0.6117771886491556,2.042991222070693,low,extreme-z,skip
GSE272457_new,scCCVGBen_EdgeConv,anisotropy_score_intrin,0.932059602084285,2.043021759147998,low,extreme-z,skip
lung,PCA,spectral_decay_rate_intrin,0.5519460945848049,2.043397861065125,low,extreme-z,skip
GSM5788504_S10_ATAC_filtered_peak_bc_matrix,PeakVI,Q_global_umap,0.8550315614811158,2.043566478731257,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_Graph,DAV,1.3726665210437647,2.0436304945440926,low,extreme-z,skip
GSE213740_ADHm,KPCA,CAL,1773.9241176917058,2.0439839560399204,low,extreme-z,skip
GSE235063_new,scCCVGBen_Cheb,noise_resilience_intrin,0.6923841953277587,2.044503094913444,low,extreme-z,skip
GSM5769462_Day7_DTR_S_filtered_peak_bc_matrix,PoissonVI,overall_quality_umap,0.916832951245106,2.0445271750349394,low,extreme-z,skip
GSE130646_muscleHm,scCCVGBen_TAG,CAL,8093.726098662521,2.0445828672104143,low,extreme-z,skip
GSE159519_new,scCCVGBen_TAG,overall_quality_intrin,0.8048467278789115,2.0452616234238272,low,extreme-z,skip
GSE183904_GastricHmCancer,ICA,CAL,843.4755893103264,2.0453695730450447,low,extreme-z,skip
GSE296197_scATACseq_AGGR_filtered_peak_bc_matrix,PeakVI,K_max_tsne,638.0,2.0455943629761335,low,extreme-z,skip
GSE154778_new,scCCVGBen_SuperGAT,participation_ratio_intrin,0.8220449519386615,2.046612074499374,low,extreme-z,skip
endo,scCCVGBen_SSG,Q_local_tsne,0.7756327704859016,2.0467751943239025,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_GCN,manifold_dimensionality_intrin,0.8554945912441467,2.046848813108383,low,extreme-z,skip
endo,PCA,Q_global_umap,0.8814402070856654,2.0473099333746894,low,extreme-z,skip
GSE220840_new,scCCVGBen_SuperGAT,DAV,1.0952823715872024,2.0473874544284696,low,extreme-z,skip
GSE167118_new,scCCVGBen_Graph,participation_ratio_intrin,0.8547833758849936,2.048062485964298,low,extreme-z,skip
dentate,PCA,spectral_decay_rate_intrin,0.5521478104267612,2.0482877266214907,low,extreme-z,skip
GSM6214535_4_SI_IEL_filtered_peak_bc_matrix,scCCVGBen,spectral_decay_rate_intrin,0.7475195219564665,2.0483180278646778,low,extreme-z,skip
GSE167597_spineMm,scVI,ASW,0.2331612408161163,2.0483457468755426,low,extreme-z,skip
GSE208074_new,scCCVGBen_GCN,manifold_dimensionality_intrin,0.8555916605461581,2.0486376900321472,low,extreme-z,skip
GSM5975167_scA_101_filtered_peak_bc_matrix,scCCVGBen,K_max_umap,533.0,2.049205998037245,low,extreme-z,skip
GSM7884543_D030_13_macular_atac_filtered_peak_bc_matrix,scCCVGBen,Q_global_tsne,0.9106529465654676,2.049364496136378,low,extreme-z,skip
GSM7040827_P1723_Pre_filtered_peak_bc_matrix,PeakVI,K_max_tsne,639.0,2.0503133870833,low,extreme-z,skip
GSE273423_new,scCCVGBen_Graph,CAL,1944.8633307423208,2.050866423189108,low,extreme-z,skip
GSE163558_new,scCCVGBen_GIN,distance_correlation_umap,0.8777622372067257,2.05152710792857,low,extreme-z,skip
GSM6638254_filtered_peak_bc_matrix,PoissonVI,overall_quality_intrin,0.9288874507955536,2.051887851532173,low,extreme-z,skip
hemato,DICL,K_max_tsne,230.0,2.052581327713171,low,extreme-z,skip
GSM5788504_S10_ATAC_filtered_peak_bc_matrix,scCCVGBen,CAL,7017.67510884878,2.0527904241583688,low,extreme-z,skip
GSE155109_bcECHmCancer,TSVD,DAV,1.728355879067162,2.0531779698254162,low,extreme-z,skip
GSE138709_LiverCancer,scCCVGBen_SuperGAT,ASW,0.7141262888908386,2.053394479727083,low,extreme-z,skip
endo,TC,distance_correlation_umap,0.8576574158053996,2.053436460238682,low,extreme-z,skip
GSE232938_new,scCCVGBen_Transformer,overall_quality_intrin,0.7950378538290348,2.053508744983617,low,extreme-z,skip
GSE130646_muscleHm,scCCVGBen_SuperGAT,K_max_tsne,256.0,2.053848573625723,low,extreme-z,skip
GSE139555_new,scCCVGBen_TAG,Q_global_umap,0.951215238504452,2.0544082649740423,low,extreme-z,skip
GSE208074_new,scCCVGBen_Cheb,participation_ratio_intrin,0.805870461087423,2.055028376899457,low,extreme-z,skip
GSE117988_MCCPBMCCancer,TC,noise_resilience_intrin,0.1526171565055847,2.0552411949067704,low,extreme-z,skip
GSE216673_new,scCCVGBen_Transformer,Q_global_tsne,0.9206876607780418,2.0561651111675388,low,extreme-z,skip
GSE120505_bloodAged,highBeta,CAL,2303.40638873304,2.05621672694554,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_Transformer,CAL,7994.115631769755,2.057189786399169,low,extreme-z,skip
hemato,PCA,anisotropy_score_intrin,0.3629843294963896,2.057356040486398,low,extreme-z,skip
GSE139555_new,scCCVGBen_SAGE,Q_global_umap,0.9475618896534568,2.0580092555474785,low,extreme-z,skip
GSE143423_tnbc_CancerBrainHm,NMF,manifold_dimensionality_intrin,0.5008031767747427,2.058091621449826,low,extreme-z,skip
GSE272457_new,scCCVGBen_Transformer,overall_quality_intrin,0.7956496463650269,2.058871191949873,low,extreme-z,skip
GSM7884543_D030_13_macular_atac_filtered_peak_bc_matrix,scCCVGBen,Q_global_umap,0.9323312947794162,2.058936609367239,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_GCN,spectral_decay_rate_intrin,0.6764603213464633,2.0590469348588765,low,extreme-z,skip
GSE159519_new,scCCVGBen_GAT,trajectory_directionality_intrin,0.6947314792441185,2.0594847024717984,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_GCN,overall_quality_umap,0.8679333014355747,2.0595141082418635,low,extreme-z,skip
GSM5769463_Day7_DTR_U_filtered_peak_bc_matrix,PeakVI,K_max_tsne,641.0,2.0597514352976334,low,extreme-z,skip
GSE272457_new,scCCVGBen_SSG,overall_quality_intrin,0.7866933208523161,2.0598548859100245,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_SG,overall_quality_tsne,0.8522249493295512,2.0600103697430305,low,extreme-z,skip
GSE220840_new,scCCVGBen_Transformer,overall_quality_tsne,0.8611346176281972,2.0603111801075658,low,extreme-z,skip
endo,DICL,Q_global_tsne,0.8245185724534397,2.061661202660813,low,extreme-z,skip
GSE253936_new,scCCVGBen_GIN,Q_local_tsne,0.8774181114360109,2.061932877488988,low,extreme-z,skip
GSM8757498_WT_filtered_peak_bc_matrix,LSI,spectral_decay_rate_intrin,0.5887197687190454,2.0621972201680827,low,extreme-z,skip
GSE247719_PanSci_05_Muscle_adata,INFO,overall_quality_intrin,0.3905251428635387,2.0630210368934154,low,extreme-z,skip
GSE264586_new,scCCVGBen_GATv2,noise_resilience_intrin,0.9434301376342772,2.063415492970761,low,extreme-z,skip
GSE117988_MCCPBMCCancer,NMF,K_max_umap,291.0,2.0644119776695757,low,extreme-z,skip
hemato,KPCA,spectral_decay_rate_intrin,0.5493550982964643,2.0644393290952605,low,extreme-z,skip
GSM6783751_d20-p100_filtered_peak_bc_matrix,PeakVI,overall_quality_intrin,0.4668120979825119,2.064624856129659,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_Cheb,overall_quality_umap,0.8645937688294963,2.0646594229403505,low,extreme-z,skip
GSE154778_new,scCCVGBen_SG,manifold_dimensionality_intrin,0.8622142614378553,2.0667975109170946,low,extreme-z,skip
GSM8397466_WT1_filtered_peak_bc_matrix,LSI,anisotropy_score_intrin,0.419583711647541,2.0669746406677185,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_GAT,CAL,11744.73221049401,2.0673045561560817,low,extreme-z,skip
GSE139555_new,scCCVGBen_GATv2,overall_quality_tsne,0.8669977395538983,2.068666534787326,low,extreme-z,skip
dentate,scCCVGBen_SuperGAT,Q_local_umap,0.7859610050178869,2.069438545794695,low,extreme-z,skip
GSE168181_BreastHmCancer,TSVD,K_max_umap,413.0,2.069885072412827,low,extreme-z,skip
lung,KPCA,overall_quality_intrin,0.4663069056828668,2.0698856469459836,low,extreme-z,skip
GSE130430_new,scCCVGBen_SG,anisotropy_score_intrin,0.6149530398159276,2.070441706258853,low,extreme-z,skip
GSE139555_new,scCCVGBen_SuperGAT,Q_global_umap,0.9188876987648668,2.070921976737437,low,extreme-z,skip
GSE165844_LSKMmBatch,scCCVGBen,Q_global_umap,0.8873000013327276,2.0712405344600233,low,extreme-z,skip
GSE213469_filtered_peak_bc_matrix,LSI,Q_global_umap,0.8882733974836967,2.07242245787576,low,extreme-z,skip
GSE175814_new,scCCVGBen_Cheb,ASW,0.5113378763198853,2.072429279262061,low,extreme-z,skip
GSM6598797_CD_filtered_peak_bc_matrix,PoissonVI,ASW,0.46768758,2.0726869448844347,low,extreme-z,skip
GSE272457_new,scCCVGBen_SSG,trajectory_directionality_intrin,0.7124232515757638,2.072829088373877,low,extreme-z,skip
GSM5975167_scA_101_filtered_peak_bc_matrix,PoissonVI,overall_quality_intrin,0.9329009073748752,2.0735155997955865,low,extreme-z,skip
GSM7884543_D030_13_macular_atac_filtered_peak_bc_matrix,scCCVGBen,distance_correlation_tsne,0.9203121094021972,2.073641422237427,low,extreme-z,skip
GSE264586_new,scCCVGBen_SSG,overall_quality_intrin,0.7881439299121487,2.0738587009017087,low,extreme-z,skip
GSM8462143_AL05_ATAC_filtered_peak_bc_matrix,PeakVI,K_max_tsne,644.0,2.073908507619133,low,extreme-z,skip
GSE117988_MCCPBMCCancer,NMF,K_max_tsne,293.0,2.0740427632784195,low,extreme-z,skip
GSE139555_new,scCCVGBen_SSG,overall_quality_umap,0.8879649517686334,2.0741274272859043,low,extreme-z,skip
lung,scCCVGBen,overall_quality_umap,0.8406196354096233,2.07416648668069,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_GCN,Q_global_umap,0.926133591304006,2.0752373571348346,low,extreme-z,skip
hemato,DIP,participation_ratio_intrin,0.1908554913436011,2.075252716621443,low,extreme-z,skip
GSE208074_new,scCCVGBen_SG,overall_quality_intrin,0.7790952308391996,2.075340768358677,low,extreme-z,skip
endo,scCCVGBen_GATv2,anisotropy_score_intrin,0.62267534736068,2.0756202243034463,low,extreme-z,skip
GSE158803_new,scCCVGBen_SG,trajectory_directionality_intrin,0.7215999607055609,2.0762563514541705,low,extreme-z,skip
GSE235116_filtered_peak_bc_matrix,LSI,spectral_decay_rate_intrin,0.5894607313137417,2.076414579391674,low,extreme-z,skip
GSE213740_ADHm,scCCVGBen_SuperGAT,noise_resilience_intrin,0.9844722747802734,2.0771192025343295,low,extreme-z,skip
GSM5975166_Arm_d200_filtered_peak_bc_matrix,PoissonVI,CAL,8581.21206727851,2.07811335559212,low,extreme-z,skip
GSE280767_new,scCCVGBen_SAGE,spectral_decay_rate_intrin,0.6902747762387862,2.0781963455256567,low,extreme-z,skip
GSM6598797_CD_filtered_peak_bc_matrix,scCCVGBen,CAL,7067.109002630031,2.0785844019694504,low,extreme-z,skip
GSE220840_new,scCCVGBen_Cheb,K_max_tsne,731.0,2.0787197996976214,low,extreme-z,skip
irall,DICL,anisotropy_score_intrin,0.4973109905669416,2.0787958719865838,low,extreme-z,skip
GSE235063_new,scCCVGBen_ARMA,K_max_tsne,458.0,2.0796876219702387,low,extreme-z,skip
GSM9040799_HDM-only_filtered_peak_bc_matrix,LSI,ASW,0.3095841,2.0804414402488627,low,extreme-z,skip
GSE272457_new,scCCVGBen_Graph,anisotropy_score_intrin,0.5430933714702448,2.0808013541840253,low,extreme-z,skip
GSE273423_new,scCCVGBen_SSG,manifold_dimensionality_intrin,0.882702096954236,2.0817798337073494,low,extreme-z,skip
GSE138709_LiverCancer,scCCVGBen_SAGE,ASW,0.6079446077346802,2.082561452296626,low,extreme-z,skip
GSE143423_lbm_CancerBrainHm,DICL,spectral_decay_rate_intrin,0.5076455929409787,2.0828735352201484,low,extreme-z,skip
GSE198730_aPSM_scATAC_rep1_filtered_peak_bc_matrix,LSI,participation_ratio_intrin,0.8223773351022468,2.082935101680397,low,extreme-z,skip
GSE272457_new,scCCVGBen_Cheb,anisotropy_score_intrin,0.5178379541805574,2.0847786062882747,low,extreme-z,skip
GSM6071618_filtered_peak_bc_matrix_fl09,PoissonVI,K_max_umap,444.0,2.0852720227212274,low,extreme-z,skip
GSM7062449_D8-2_filtered_peak_bc_matrix,scCCVGBen,distance_correlation_tsne,0.9211208933525216,2.085830333539333,low,extreme-z,skip
GSE216673_new,scCCVGBen_GATv2,Q_global_umap,0.926917544483348,2.0862725787332037,low,extreme-z,skip
GSE235787_bcellsALLHmCancer,NMF,spectral_decay_rate_intrin,0.5243857640469795,2.0865241205462883,low,extreme-z,skip
GSE183904_GastricHmCancer,ICA,Q_global_tsne,0.7619487733524256,2.086565559833356,low,extreme-z,skip
irall,DIP,DAV,2.0295310378850155,2.0871153206222375,low,extreme-z,skip
GSE280767_new,scCCVGBen_SAGE,overall_quality_intrin,0.7817492975439768,2.087538607962429,low,extreme-z,skip
GSE235787_bcellsALLHmCancer,DICL,spectral_decay_rate_intrin,0.5077915984747562,2.087552722958334,low,extreme-z,skip
GSM7064217_19_D007_filtered_peak_bc_matrix,PeakVI,trajectory_directionality_intrin,0.4703700196102943,2.087565942713081,low,extreme-z,skip
GSE253355_bmNicheHm,NMF,CAL,2148.054016679761,2.0880115942070794,low,extreme-z,skip
GSE168181_BreastHmCancer,TC,K_max_umap,437.0,2.088805268324766,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_GIN,DAV,1.0691772633612415,2.088901925652871,low,extreme-z,skip
GSE154778_new,scCCVGBen_TAG,participation_ratio_intrin,0.8505719356198839,2.088951470765347,low,extreme-z,skip
GSE192857_hESCHmTimes,TC,trajectory_directionality_intrin,0.3787451673035832,2.0892392555234545,low,extreme-z,skip
GSE139324_new,scCCVGBen_SG,anisotropy_score_intrin,0.6158248147007936,2.0892600528333447,low,extreme-z,skip
GSE247719_PanSci_T_cell_adata,scVI,DAV,2.2242835004925774,2.0897534153395934,low,extreme-z,skip
GSE155109_bcStromaHmCancer,ICA,Q_local_umap,0.709017018439088,2.090630767266032,low,extreme-z,skip
GSE280767_new,scCCVGBen_SAGE,trajectory_directionality_intrin,0.7247923937448546,2.0910105738237026,low,extreme-z,skip
GSE167597_spineMm,DIP,ASW,0.35943973,2.091605575925785,low,extreme-z,skip
hemato,scCCVGBen,Q_global_tsne,0.8744489104229003,2.091626204339178,low,extreme-z,skip
GSE216673_new,scCCVGBen_SG,overall_quality_tsne,0.8536429220371158,2.091935808180487,low,extreme-z,skip
GSE165844_LSKMmBatch,scCCVGBen_GIN,K_max_tsne,545.0,2.0921326277480072,low,extreme-z,skip
GSE117988_MCCTumorCancer,TSVD,K_max_umap,415.0,2.0925811806629677,low,extreme-z,skip
GSE216673_new,scCCVGBen_GATv2,Q_global_tsne,0.9080772780566874,2.0931178621103905,low,extreme-z,skip
GSE190604_new,scCCVGBen_SuperGAT,noise_resilience_intrin,0.9889070510864256,2.094083660630217,low,extreme-z,skip
GSE154778_new,scCCVGBen_GATv2,participation_ratio_intrin,0.8403198543967523,2.0943639612063976,low,extreme-z,skip
GSM6044075_1LM_human_filtered_peak_bc_matrix,LSI,overall_quality_intrin,0.5480121999002185,2.094715173427356,low,extreme-z,skip
GSE167597_spineMm,scVI,Q_local_tsne,0.6214486616503081,2.0947557306273086,low,extreme-z,skip
hESC_GSE144024,TSVD,Q_global_umap,0.8772279126525455,2.095096619242587,low,extreme-z,skip
lung,KPCA,anisotropy_score_intrin,0.3560853040900694,2.096114631248707,low,extreme-z,skip
GSE154778_new,scCCVGBen_GATv2,anisotropy_score_intrin,0.6239063801758359,2.0963918878092884,low,extreme-z,skip
GSE283554_new,scCCVGBen_GAT,ASW,0.7197049856185913,2.0964097471435905,low,extreme-z,skip
GSE264586_new,scCCVGBen_SAGE,anisotropy_score_intrin,0.6073903164746058,2.096513234535458,low,extreme-z,skip
endo,TSVD,overall_quality_umap,0.819662939104092,2.096853772777436,low,extreme-z,skip
GSE167597_spineMm,DIP,Q_local_umap,0.671161015767963,2.0970780633493558,low,extreme-z,skip
GSE158803_new,scCCVGBen_GATv2,overall_quality_intrin,0.7587823772835143,2.097160770573775,low,extreme-z,skip
GSE155109_bcECHmCancer,FA,spectral_decay_rate_intrin,0.3448045049966411,2.097259799667537,low,extreme-z,skip
GSE280767_new,scCCVGBen_GCN,DAV,1.2590132293158247,2.097307521058296,low,extreme-z,skip
GSE120505_bloodAged,scCCVGBen_SuperGAT,CAL,12202.345255228429,2.098704052695035,low,extreme-z,skip
GSE130646_muscleHm,scCCVGBen_GCN,CAL,7986.788692539059,2.0988219435744666,low,extreme-z,skip
hESC_GSE144024,scCCVGBen_Transformer,overall_quality_tsne,0.8630878647947492,2.0990618545803863,low,extreme-z,skip
GSE279264_new,scCCVGBen_EdgeConv,manifold_dimensionality_intrin,0.8712577093974109,2.099186769225942,low,extreme-z,skip
GSE139555_new,scCCVGBen_SSG,overall_quality_tsne,0.8680074414426867,2.0996941892682277,low,extreme-z,skip
GSE274905_new,scCCVGBen_SuperGAT,K_max_umap,274.0,2.0997727009159237,low,extreme-z,skip
GSE272457_new,scCCVGBen_Graph,trajectory_directionality_intrin,0.7466078022587003,2.0998604959240983,low,extreme-z,skip
GSE208074_new,scCCVGBen_GAT,trajectory_directionality_intrin,0.6990075216113656,2.100416874901677,low,extreme-z,skip
GSE130430_new,scCCVGBen_SSG,spectral_decay_rate_intrin,0.6959693813320171,2.1006634622434155,low,extreme-z,skip
GSM6449881_HD4_CD4CD25posT_scATAC_filtered_peak_bc_matrix,PeakVI,spectral_decay_rate_intrin,0.5683073803207707,2.100854597383494,low,extreme-z,skip
GSM6432741_E14.5_Fev_High_filtered_peak_bc_matrix,PoissonVI,anisotropy_score_intrin,0.8204981130546654,2.1013653218704325,low,extreme-z,skip
GSM5975165_Arm_d60_filtered_peak_bc_matrix,PeakVI,Q_global_umap,0.8572395202322811,2.1036327269065898,low,extreme-z,skip
GSE117988_MCCPBMCCancer,scCCVGBen_GATv2,DAV,1.182502562972903,2.1037985055644746,low,extreme-z,skip
GSE226131_HSCMmAged,DIP,distance_correlation_tsne,0.6181373519435646,2.103866811175411,low,extreme-z,skip
GSE235116_filtered_peak_bc_matrix,LSI,Q_global_umap,0.889613454561103,2.104927265628336,low,extreme-z,skip
GSM5769453_WT_S_filtered_peak_bc_matrix,PoissonVI,anisotropy_score_intrin,0.8209593513834705,2.105317248536588,low,extreme-z,skip
GSE208074_new,scCCVGBen_GATv2,overall_quality_intrin,0.7596337702275264,2.105425462060681,low,extreme-z,skip
GSE216673_new,scCCVGBen_GATv2,overall_quality_umap,0.8858184407534223,2.105749649616669,low,extreme-z,skip
GSE213469_filtered_peak_bc_matrix,LSI,Q_global_tsne,0.8882397778329669,2.106544586429711,low,extreme-z,skip
GSE159519_new,scCCVGBen_ARMA,DAV,1.610771851886136,2.1067378639594687,low,extreme-z,skip
GSE139555_new,scCCVGBen_GCN,overall_quality_umap,0.8703780814089687,2.1074793270375918,low,extreme-z,skip
GSE208074_new,scCCVGBen_GATv2,anisotropy_score_intrin,0.6245960768409992,2.1080293899729154,low,extreme-z,skip
dentate,PCA,overall_quality_intrin,0.4741689793823042,2.1081203552609815,low,extreme-z,skip
GSE273423_new,scCCVGBen_SG,Q_global_tsne,0.9050244431524992,2.1085790716257455,low,extreme-z,skip
GSE283554_new,scCCVGBen_Graph,CAL,1969.870030217575,2.1085840588281455,low,extreme-z,skip
GSE130430_new,scCCVGBen_SG,participation_ratio_intrin,0.8396499587789629,2.1094474790708144,low,extreme-z,skip
GSM8900551_sample4_ATAC_filtered_peak_bc_matrix,PoissonVI,spectral_decay_rate_intrin,0.7853162673866545,2.1096207454172804,low,extreme-z,skip
lung,scVI,DAV,2.227822342496306,2.1098039000213435,low,extreme-z,skip
GSM7734716_MGH236_filtered_peak_bc_matrix,scCCVGBen,anisotropy_score_intrin,0.6945216478857504,2.1104497133350746,low,extreme-z,skip
dentate,scCCVGBen_Cheb,spectral_decay_rate_intrin,0.6270192940047774,2.1117914245931764,low,extreme-z,skip
GSE222369_NKsLymphomaHmCancer,scCCVGBen_SAGE,K_max_umap,399.0,2.112210915109067,low,extreme-z,skip
GSE190604_new,scCCVGBen_TAG,Q_global_tsne,0.9195066634568878,2.113945249563376,low,extreme-z,skip
GSE139555_new,scCCVGBen_GAT,Q_global_umap,0.9267488225249946,2.1140160398254046,low,extreme-z,skip
GSE235787_bcellsALLHmCancer,DICL,noise_resilience_intrin,0.1341575384140014,2.1141704808489705,low,extreme-z,skip
GSM6044075_1LM_human_filtered_peak_bc_matrix,LSI,spectral_decay_rate_intrin,0.5914317730887574,2.1142343143697824,low,extreme-z,skip
GSM8685155_TKX_filtered_feature_bc_matrix,PeakVI,CAL,891.9686832415807,2.1147825248483443,low,extreme-z,skip
GSM7471120_Day10-WT-OT-I_filtered_peak_bc_matrix,LSI,K_max_umap,736.0,2.116369124540785,low,extreme-z,skip
GSE115571_LPSMmDev,scCCVGBen_SSG,overall_quality_intrin,0.7925846792951667,2.11672857846293,low,extreme-z,skip
GSE164378_new,scCCVGBen_ARMA,noise_resilience_intrin,0.7492522716522216,2.1177459339411318,low,extreme-z,skip
GSM7064217_19_D007_filtered_peak_bc_matrix,PeakVI,Q_global_umap,0.8577722260637465,2.118124682727937,low,extreme-z,skip
GSM8196958_MCF7_2_1_filtered_peak_bc_matrix,PoissonVI,trajectory_directionality_intrin,0.9135820752957508,2.118133638469739,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_SuperGAT,distance_correlation_tsne,0.9458131215137024,2.1199247104986094,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_SSG,Q_global_umap,0.9419175920418754,2.1218176525414876,low,extreme-z,skip
GSE253355_bmNicheHm,DIP,trajectory_directionality_intrin,0.1420500934121397,2.122653556106925,low,extreme-z,skip
dentate,PCA,trajectory_directionality_intrin,0.5097700515989817,2.123359064911064,low,extreme-z,skip
GSM8900551_sample4_ATAC_filtered_peak_bc_matrix,PoissonVI,trajectory_directionality_intrin,0.9147415592130416,2.123610569586839,low,extreme-z,skip
GSE154778_new,scCCVGBen_EdgeConv,DAV,1.4614022909456543,2.124790159614757,low,extreme-z,skip
bm_GSE120446,scCCVGBen_GIN,K_max_tsne,552.0,2.124859101686333,low,extreme-z,skip
GSE232938_new,scCCVGBen_EdgeConv,K_max_umap,501.0,2.1251063855045698,low,extreme-z,skip
